,Strength_of_Schedule,Games_Missed,C,CB,DE,DT,FS,G,ILB,K,LB,LS,LT,OLB,P,QB,RB,RT,S,SS,T,TE,WR,OL,FB,WLB,KR,O_Line,QB_Lost,Win_Loss
10,-0.4188720923934598,-0.4449695297159004,-0.9116840487474617,0.04752700475601007,-0.2278431618673439,0.5418018121136619,-0.11555534236474238,0.36117423959599015,-0.15003342079707313,-0.675381445307297,-0.5584148285885291,-0.7057518009581855,-0.43119797703394974,-0.7495895463237849,0.526738242555514,-0.8326130085879837,-0.9992145406305327,-1.2385211098178832,-0.6551579693091131,-0.8363241777638004,-0.7650287195122593,-0.23720103463597703,-1.1872727918663246,-0.11409352874950007,-0.38181608176758086,0.0,-0.08263496336711869,-1.0674947585603938,-0.26782449067609027,0.8601465364662501
11,-0.13132206139903066,-0.4449695297159004,-1.0204700795362909,-0.6978021431642047,-1.0766099252000962,-0.5578105872665774,0.3064170756448947,-1.347721471708898,-0.2645346444276334,0.6723134161419707,-0.5139092030577194,-0.34780935882738007,1.0128208600458342,2.1308836337387063,-0.6760277828882852,1.2653291018730446,-0.34577903198597887,0.5758768715060838,-0.33111070183892666,-0.08120343052054967,-0.41901844054678467,-0.5691081788082241,0.6579872871050333,-0.11409352874950007,-0.842079754673538,0.0,-0.08263496336711869,-0.35510925564514473,-0.26782449067609027,1.4376520415735494
12,-0.13132206139903066,-0.4449695297159004,1.7637451257927252,0.36736802466927326,1.967487835154911,1.0205060956724288,0.5425457811307307,1.0862497430945801,-0.012807895524694116,-0.5791028989746636,-0.5118666589663673,0.003593905672992796,1.0852857204989939,-0.5080513532008997,-0.9888402178287625,-1.0748131916571437,-0.6728094489855434,-1.08055721710781,-0.3833487613069463,1.2309777322378126,-0.640675094649938,0.2936287513414721,2.0494884366687875,-0.11409352874950007,0.18762517801713838,0.0,-0.08263496336711869,1.2987852265046747,-0.26782449067609027,1.691966392446488
13,-0.13132206139903066,1.3682218159713515,0.17866538582133573,-1.3213289538879947,-0.30191160773509435,-0.09968491924686186,-1.1699638624997022,-0.6126290847249661,-0.17895333832035307,-1.2430306881229594,-0.5584148285885291,-0.20261124160351252,1.0069760088179798,0.5905149241915777,-1.1503625963697424,-1.2612574878342548,-1.3495589170692146,-1.3821304628871525,-0.49109568667135733,-0.25435599389367025,-0.42235738196561634,-1.1387426975621826,0.204483905529303,-0.11409352874950007,0.33974105256649373,0.0,-0.08263496336711869,-0.31521990857526544,-0.26782449067609027,-1.2909290146673604
14,-1.5690722163711768,-0.4449695297159004,-0.6965812118935085,-1.6586137869697974,-0.1431491869941849,-0.2780865545956466,-0.4925810451512004,-0.14519090221048317,-1.3281297806569217,0.8753822222422857,-0.3546781065749195,-3.2132063918404903,0.620227922016317,-1.0776711131078616,-1.173023945000865,0.7904661155300594,-1.048554744684913,-0.7475284864192256,-0.3035035342161626,-0.5517064024324105,-0.2281126313328389,1.12129077865284,0.19913139359254176,-0.11409352874950007,-0.019035421456118636,0.0,-0.08263496336711869,-0.3471746658120765,-0.26782449067609027,0.6959018515274767
15,0.3718904928412204,1.9726189312004354,-0.8431190434060286,2.1417855993654173,-0.4218660793862141,2.494912749798254,-0.8542280522844417,-0.5369203172152949,-0.8010792445791136,0.11869140049183739,-0.18311441091248623,0.10191251989443054,-1.0822162708129575,-0.3624726922406388,0.12317337437999101,-0.2147021281952161,-0.8518014600110645,0.03376635364750179,0.22754200381801973,-0.441604630880632,2.4666295176669837,-0.7357531164896834,2.5623507190247685,-0.11409352874950007,-0.842079754673538,0.0,-0.08263496336711869,-0.7548641711540357,3.733788487660788,-1.0578075263671662
16,-0.7783096311364963,-0.4449695297159004,-0.773011912828555,-0.2137728461735824,2.757993936181419,-0.509605093001575,-1.3030763482229575,-1.3081127970699729,1.230274969440724,1.2989657541761481,0.3600717583327646,0.2015508470584379,-0.18063293178386236,-1.2870273209517888,0.21655066680541615,0.30500617426887944,1.4514268812419295,-0.6835369155120505,1.15209920200558,-0.6946170167012103,2.6618776340232086,1.4836122177181776,0.7092135806594096,-0.11409352874950007,0.45405305354287046,0.0,-0.08263496336711869,-0.8672416872974156,-0.26782449067609027,-0.7452128034191786
17,-0.7064221233878889,-0.4449695297159004,0.0776626786382477,0.6329073435324446,-0.6089682301949029,0.7270841462686055,0.755134827935131,0.6369730350377165,-0.1169549190469751,1.448398422318371,1.6504091834546617,0.3912595825528228,3.5077965923630545,-0.33835677306793577,1.75697560841648,-0.8528353220682985,-0.17809397099983348,2.6067351068172355,-0.2926949367822344,0.08453593754671533,0.05617111736256703,-0.6001113332567991,2.0693245699835012,-0.11409352874950007,1.710358292828405,0.0,-0.08263496336711869,3.4089853003643746,-0.26782449067609027,0.499867872729586
18,0.9469905548300788,-0.4449695297159004,0.5803999282445297,0.31210484486365525,-0.9157826551129186,-0.46392337223404684,0.8046038647127501,1.0376761775749255,-0.45640391216091364,1.1077996821012854,-0.5584148285885291,0.6716985828488701,-0.45053834044963553,0.9790188223822054,3.157704425312812,-1.5298534894654596,-1.3390463335879885,0.7718406144857164,-0.30828086653668324,-0.41675392280694246,-0.7076420916733296,-0.6643206533154985,-0.16354817738132998,-0.11409352874950007,3.704766233789166,0.0,-0.08263496336711869,0.6868447995554317,-0.26782449067609027,1.3581788069257559
19,-0.5626471078906744,4.692405949731314,-0.6978762211659318,-0.009295127329885378,-1.1669560901582043,-1.1154571783845857,-0.24340778312583874,-0.7152144205173123,-0.3257306965504054,0.6132455412965615,-0.5584148285885291,-0.5737805067012222,0.3148197950356379,0.7795697381238442,0.8915695622005562,0.1750859377982835,-0.623071934553439,0.3283323477308776,-0.16531284975796737,-0.5058689774890889,-0.4936973461983312,0.5340701615455508,-0.38254235900970185,-0.11409352874950007,-0.842079754673538,0.0,-0.08263496336711869,-0.4162676903540626,3.733788487660788,0.0336248961291977
20,0.012452954098183935,1.6704203735858936,-0.6688525341639142,1.8476738119874971,0.017216499203513033,0.5282268345888449,1.5512409048308808,-0.917677843770406,0.2587103179527727,0.7767040434940575,-0.5470116097159408,-1.035680036600594,0.502955694408965,-0.3519532787822113,1.1034618507159215,-1.5697889557272697,0.2365346144810854,0.030475783427239517,0.07608776217445039,0.03239294199299924,0.5261586838968466,0.6391676930754994,-0.7292786665227011,-0.11409352874950007,2.599873500982395,0.0,-0.08263496336711869,-0.33801403943968056,-0.26782449067609027,-0.12002335752320317
